PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,Deck,CabinNumber,Side,LastName,N_family_members,N_group_members,Regular,Luxury,TotalSpendings
2801_01,1.0,0.0,2.0,27.0,0.0,0,1881.0,1.0,1674.0,0.0,780.0,0.0,0.0,693.0,2256.0,2310.0
2802_01,0.0,0.0,2.0,23.0,0.0,1,1882.0,5.0,1355.0,0.0,379.0,7.0,0.0,1441.0,127.0,1349.0
2805_01,0.0,0.0,2.0,19.0,0.0,0,1883.0,5.0,1356.0,0.0,180.0,6.0,0.0,345.0,241.0,236.0
2806_01,2.0,0.0,2.0,28.0,0.0,0,1884.0,3.0,1762.0,1.0,837.0,7.0,0.0,64.0,977.0,674.0
2807_01,0.0,0.0,2.0,33.0,0.0,0,1885.0,4.0,761.0,0.0,2108.0,9.0,2.0,153.0,762.0,559.0
2807_02,0.0,1.0,1.0,24.0,0.0,0,1885.0,6.0,1212.0,0.0,2108.0,9.0,2.0,0.0,0.0,0.0
2807_03,0.0,1.0,2.0,0.0,0.0,1,1885.0,6.0,1212.0,0.0,1347.0,0.0,2.0,0.0,0.0,0.0
2809_01,0.0,1.0,2.0,41.0,0.0,1,1886.0,6.0,1213.0,0.0,641.0,7.0,0.0,0.0,0.0,0.0
2810_01,0.0,1.0,2.0,19.0,0.0,0,1887.0,6.0,1214.0,0.0,1098.0,6.0,0.0,0.0,0.0,0.0
2811_01,0.0,0.0,2.0,44.0,0.0,0,1888.0,5.0,1306.0,1.0,375.0,4.0,0.0,0.0,790.0,462.0
2812_01,2.0,0.0,0.0,43.0,0.0,1,1889.0,5.0,1307.0,1.0,883.0,6.0,0.0,361.0,835.0,743.0
2813_01,0.0,1.0,2.0,14.0,0.0,1,1890.0,6.0,1208.0,1.0,266.0,4.0,0.0,0.0,0.0,0.0
2814_01,0.6323597946092485,1.0,1.0,18.0,0.0,1,1891.0,6.0,1215.0,0.0,1872.0,2.0,0.0,0.0,0.0,0.0
2817_01,0.34047202626869777,0.0,2.0,25.0,0.0,0,1892.0,5.0,1358.0,0.0,1992.0,0.0,0.0,818.0,227.0,658.0
2818_01,2.0,0.0,2.0,0.0,0.0,1,1893.0,5.0,1359.0,0.0,169.0,3.0,2.0,0.0,0.0,0.0
2818_02,2.0,1.0,0.0,4.0,0.0,1,1893.0,5.0,1359.0,0.0,169.0,3.0,2.0,0.0,0.0,0.0
2818_03,2.0,0.0,2.0,24.0,0.0,1,1893.0,5.0,1359.0,0.0,169.0,3.0,2.0,860.0,153.0,649.0
2819_01,0.0,0.0,2.0,38.0,0.0,0,1894.0,5.0,1360.0,0.0,1427.0,3.0,0.0,168.0,479.0,315.0
2820_01,0.0,1.0,2.0,44.0,0.0,1,1895.0,6.0,1217.0,0.0,1210.0,9.0,0.0,0.0,0.0,0.0
2821_01,0.0,1.0,0.0,57.0,0.0,1,1896.0,6.0,1218.0,0.0,1832.0,1.0,0.0,0.0,0.0,0.0
2822_01,0.0,1.0,0.0,3.0,0.0,1,1897.0,6.0,1210.0,1.0,934.0,6.0,4.0,0.0,0.0,0.0
2822_02,0.0,1.0,2.0,5.0,0.0,0,1897.0,6.0,1210.0,1.0,934.0,6.0,4.0,0.0,0.0,0.0
2822_03,0.0,1.0,0.0,3.0,0.0,1,1897.0,6.0,1210.0,1.0,934.0,6.0,4.0,0.0,0.0,0.0
2822_04,0.0,1.0,1.1742750875989625,18.0,0.0,1,1897.0,6.0,1210.0,1.0,934.0,6.0,4.0,0.0,0.0,0.0
2822_05,0.0,1.0,2.0,8.0,0.0,0,1897.0,6.0,1210.0,1.0,934.0,6.0,4.0,0.0,0.0,0.0
2823_01,2.0,1.0,2.0,21.0,0.0,1,1898.0,5.0,1361.0,0.0,1486.0,2.0,0.0,0.0,0.0,0.0
2824_01,1.0,1.0,0.0,35.0,0.0,1,1899.0,2.0,47.0,1.0,1718.0,2.0,0.0,0.0,0.0,0.0
2825_01,2.0,0.7510467483231175,2.0,47.0,0.0,1,1900.0,5.0,1308.0,1.0,1769.0,1.0,0.0,0.0,0.0,0.0
2826_01,1.0,0.0,0.0,28.0,0.0,0,1901.0,2.0,1773.0,0.0,1465.0,1.0,1.0,209.0,1953.0,1774.0
2826_02,1.0,0.0,2.0,49.0,0.0,0,1901.0,2.0,1773.0,0.0,1465.0,1.0,1.0,1818.0,2058.0,2268.0
2831_01,1.0,0.0,2.0,23.0,0.0,1,1902.0,3.0,1663.0,0.0,687.0,0.0,1.0,742.0,1445.0,1375.0
2831_02,1.0,0.0,2.0,19.0,0.0,0,1902.0,3.0,1663.0,0.0,1052.0,2.0,1.0,1.0,1508.0,1151.0
2832_01,0.0,0.0,2.0,34.0,0.0,0,1903.0,4.0,781.0,0.0,1267.0943328985602,4.632200260563236,0.0,264.0,453.0,382.0
2834_01,1.0,0.0,2.0,40.0,1.0,1,1904.0,2.0,57.0,1.0,466.0,2.0,0.0,11.0,1816.0,1542.0
2835_01,1.0,0.0,0.0,26.0,1.0,0,1905.0,0.0,976.0,0.0,2062.0,1.0,0.0,793.3586722093972,2031.0,1869.0
2837_01,0.0,0.0,1.0,23.0,0.0,0,1906.0,5.0,1362.0,0.0,1268.0,5.0,0.0,86.18044688418341,1421.0,1065.0
2838_01,2.0,0.0,2.0,22.0,0.0,0,1907.0,4.0,790.0,0.0,526.0,3.0,0.0,0.0,0.0,0.0
2839_01,1.0,0.0,2.0,51.0,0.0,1,1908.0,2.0,79.0,1.0,952.0,1.0,0.0,1641.0,133.0,1652.0
2840_01,0.0,0.0,0.0,44.0,0.0,0,1909.0,5.0,1310.0,1.0,1015.0,5.0,0.0,0.0,619.0,291.0
2843_01,2.0,0.0,2.0,50.0,0.0,0,1910.0,4.0,801.0,0.0,2024.0,2.0,0.0,594.0,315.0,571.0
2846_01,0.0,1.0,2.0,28.0,0.0,1,1911.0,6.0,1212.0,1.0,1177.0,3.0,0.0,0.0,0.0,0.0
2847_01,0.0,1.0,2.0,13.0,0.0,1,1912.0,6.0,1225.0,0.0,337.0,3.0,0.0,0.0,0.0,0.0
2852_01,0.0,0.0,0.5775593514039398,21.0,0.0,0,1913.0,6.0,1226.0,0.0,1090.0,4.0,0.0,125.0,434.0,223.0
2853_01,0.0,0.0,2.0,20.0,0.0,1,1914.0,5.0,1314.0,1.0,260.0,13.0,0.0,778.0,55.0,509.0
2854_01,0.0,0.0,0.0,14.0,0.0,0,1915.0,5.0,1366.0,0.0,271.0,10.0,0.0,8.958168041927792,1217.0,859.0
2856_01,1.0,0.0,0.0,38.0,0.0,0,1916.0,2.0,90.0,1.0,800.0,0.0,0.0,805.0,234.95475136688614,485.0
2857_01,0.0,0.0,1.0,29.0,0.0,0,1917.0,5.0,1315.0,1.0,1180.0,1.0,0.0,11.515241342135742,599.0,271.0
2858_01,1.0,1.0,2.0,36.0,0.0,1,1918.0,2.0,101.0,1.0,700.0,3.0,2.0,0.0,0.0,0.0
2858_02,1.0,1.0,2.0,16.0,0.0,1,1918.0,2.0,101.0,1.0,700.0,3.0,2.0,0.0,0.0,0.0
2858_03,1.0,1.0,2.0,40.0,0.0,1,1918.0,2.0,101.0,1.0,700.0,3.0,2.0,0.0,0.0,0.0
2859_01,1.0,1.0,0.0,30.002259336582085,0.0,1,1919.0,2.0,1795.0,0.0,673.0,6.0,0.0,0.0,0.0,0.0
2860_01,0.0,0.0,1.0,18.0,0.0,1,1920.0,5.0,1316.0,1.0,56.0,3.0,0.0,99.0,1039.0,742.0
2861_01,0.0,0.0,2.0,17.0,0.0,1,1921.0,5.0,1317.0,1.0,1238.0,1.0,0.0,683.0,5.0,358.0
2862_01,2.0,1.0,2.0,32.0,0.0,1,1922.0,4.0,924.0,1.0,872.0,0.0,0.0,0.0,0.0,0.0
2863_01,0.0,0.0,2.0,27.0,0.0,0,1923.0,6.0,1227.0,0.0,2026.0,6.0,0.0,51.0,727.0,444.0
2865_01,2.0,0.0,2.0,34.0,0.0,0,1924.0,3.0,1685.0,0.0,482.0,3.0,1.0,30.0,1727.0,1425.0
2865_02,2.0,0.0,2.0,53.0,0.0,1,1924.0,3.0,1685.0,0.0,482.0,3.0,1.0,407.0,457.0,536.0
2866_01,1.0,1.0,2.0,36.0,1.0,1,1925.0,2.0,113.0,1.0,2163.0,1.0,0.0,0.0,0.0,0.0
2867_01,2.0,0.0,2.0,41.0,0.0,0,1926.0,3.0,1696.0,0.0,109.0,5.0,1.0,1174.0,98.0,965.0
2867_02,2.0,0.0,2.0,51.0,0.0,0,1926.0,4.0,810.0,0.0,109.0,5.0,1.0,96.0,777.0,530.0
2869_01,0.0,1.0,1.0,61.0,0.0,1,1927.0,6.0,1228.0,0.0,2100.0,3.0,0.0,0.0,0.0,0.0
2870_01,0.0,0.0,2.0,59.0,0.0,1,1928.0,6.0,1214.0,1.0,2181.0,2.0,0.0,1.0,834.0,507.0
2871_01,1.0,1.0,2.0,17.0,0.0,1,1929.0,1.0,1685.0,0.0,2080.0,2.0,1.0,0.0,0.0,0.0
2871_02,1.0,1.0,2.0,27.0,0.0,1,1929.0,1.0,1685.0,0.0,2080.0,2.0,1.0,0.0,0.0,0.0
2872_01,0.0,0.0,1.0,57.0,0.0,1,1930.0,6.0,1215.0,1.0,1183.0,3.0,0.0,1096.0,323.0,1015.0
2873_01,2.0,0.0,0.0,39.0,0.0,0,1931.0,4.0,925.0,1.0,177.0,2.0,0.0,105.46429824544946,1504.0,1143.0
2875_01,1.0,1.0,0.0,55.0,0.0,1,1932.0,1.0,79.0,1.0,781.0,3.0,0.0,0.0,0.0,0.0
2876_01,0.0,0.0,2.0,42.0,0.0,0,1933.0,6.0,1216.0,1.0,245.0,6.0,0.0,593.0,180.0,444.0
2877_01,0.0,0.0,2.0,36.0,0.0,0,1934.0,5.0,1367.0,0.0,2110.0,8.0,0.0,47.0,682.0,397.0
2878_01,2.0,0.0,2.0,42.0,0.0,1,1935.0,5.0,1368.0,0.0,44.0,4.0,0.0,1604.0,52.0,1579.0
2880_01,0.0,1.0,1.0,32.0,0.0,0,1936.0,6.0,1229.0,0.0,2207.0,3.0,0.0,0.0,0.0,0.0
2881_01,0.0,0.0,0.0,6.0,0.0,0,1937.0,6.0,1217.0,1.0,250.0,7.0,0.0,0.0,0.0,0.0
2882_01,0.0,1.0,2.0,15.0,0.0,0,1938.0,6.0,1218.0,1.0,585.0,5.0,0.0,0.0,0.0,0.0
2883_01,0.0,0.0,2.0,28.0,0.0,1,1939.0,5.0,1370.0,0.0,916.0,11.0,0.0,1070.0,0.0,778.0
2884_01,2.0,0.0,2.0,37.0,0.0,0,1940.0,3.0,1708.0,0.0,660.0,5.0,0.0,0.0,0.0,0.0
2887_01,0.0,0.0,2.0,44.0,0.0,0,1941.0,6.0,1219.0,1.0,1678.0,6.0,0.0,671.0,63.0,403.0
2888_01,2.0,0.0,2.0,71.0,1.0,0,1942.0,5.0,1372.0,0.0,830.0,3.0,0.0,1204.0,818.0,1308.0
2890_01,1.0,0.0,2.0,44.0,0.0,0,1943.0,1.0,1696.0,0.0,365.0,5.0,1.0,331.0,1809.0,1599.0
2890_02,1.0,1.0,2.0,36.0,0.0,1,1943.0,1.0,1696.0,0.0,365.0,5.0,1.0,0.0,0.0,0.0
2891_01,0.0,0.0,2.0,18.0,0.0,0,1944.0,6.0,1221.0,1.0,1460.0,0.0,0.0,812.0,5.0,497.0
2892_01,0.0,0.0,1.0,3.0,0.0,1,1945.0,6.0,1230.0,0.0,477.0,10.0,4.0,0.0,0.0,0.0
2892_02,0.0,1.0,0.0,12.0,0.0,0,1945.0,6.0,1230.0,0.0,811.0,6.0,4.0,0.0,0.0,0.0
2892_03,0.0,1.0,0.0,0.0,0.0,1,1945.0,6.0,1230.0,0.0,811.0,6.0,4.0,0.0,0.0,0.0
2892_04,0.0,0.0,2.0,29.0,0.0,0,1945.0,5.0,1373.0,0.0,477.0,10.0,4.0,1033.0,0.0,747.0
2892_05,0.0,0.0,2.0,9.0,0.0,0,1945.0,6.0,1230.0,0.0,477.0,10.0,4.0,0.0,0.0,0.0
2893_01,0.0,0.0,0.0,27.0,0.0,0,1946.0,6.0,1232.0,0.0,148.0,3.0,0.0,921.0,634.0,1012.0
2894_01,0.0,0.0,1.0,24.0,0.0,0,1947.0,5.0,1374.0,0.0,964.0,5.0,0.0,408.0,223.0,287.0
2897_01,0.0,0.0,2.0,38.0,0.0,1,1948.0,6.0,1222.0,1.0,1285.0,2.0,0.0,275.0,489.0,437.0
2899_01,2.0,0.0,2.0,28.0,0.0,0,1949.0,5.0,1377.0,0.0,304.0,2.0,0.0,0.0,1213.0,855.0
2900_01,2.0,1.0,2.0,26.0,0.0,1,1950.0,5.173309244555195,1303.1668125624437,0.12866856368780274,1875.0,5.0,0.0,0.0,0.0,0.0
2901_01,0.0,0.0,2.0,16.0,0.0,0,1951.0,5.0,1378.0,0.0,2098.0,3.0,1.0,20.0,881.0,562.0
2901_02,0.0,0.0,1.0,24.0,0.0,1,1951.0,5.0,1378.0,0.0,2098.0,3.0,1.0,27.0,0.0,23.0
2902_01,0.0,0.0,2.0,33.0,0.0,0,1952.0,6.0,1233.0,0.0,1307.0,6.0,0.0,686.0,115.0,474.0
2905_01,0.0,0.0,0.0,24.0,0.0,0,1953.0,6.0,1223.0,1.0,1482.0,4.0,0.0,139.15360400805375,430.0,149.0
2906_01,0.0,0.0,1.651122189098116,29.0,0.0,0,1954.0,6.0,1224.0,1.0,804.0,9.0,0.0,132.0,607.0,406.0
2907_01,0.0,0.0,2.0,25.0,0.0,1,1955.0,5.0,1323.0,1.0,2148.0,7.0,0.0,1296.0,5.0,1099.0
2908_01,0.0,0.0,1.5752939329650635,0.0,0.0,0,1956.0,6.0,1225.0,1.0,163.0,4.0,1.0,0.0,0.0,0.0
2908_02,0.0,0.0,2.0,13.0,0.0,0,1956.0,5.0,1324.0,1.0,163.0,4.0,1.0,2.0,830.0,504.0
2909_01,0.0,1.0,0.0,7.0,0.0,0,1957.0,6.0,1235.0,0.0,1571.0,1.0,0.0,0.0,0.0,0.0
2910_01,0.0,0.0,1.0,32.0,0.0,0,1958.0,5.0,1379.0,0.0,274.0,4.0,0.0,663.0,0.0,334.0
2912_01,2.0,1.0,2.0,34.0,0.0,0,1959.0,4.0,829.0,0.0,1138.0,1.0,0.0,0.0,0.0,0.0
2913_01,2.0,0.0,2.0,49.0,0.0,0,1960.0,5.0,1380.0,0.0,1784.0,3.0,0.0,1139.0,945.0,1306.0
2919_01,2.0,0.0,2.0,43.0,0.0,1,1961.0,3.0,1773.0,1.0,1156.0,5.0,2.0,1407.0,247.0,1339.0
2919_02,2.0,0.0,2.0,0.0,0.0,1,1961.0,5.0,1326.0,1.0,1156.0,5.0,2.0,0.0,0.0,0.0
2919_03,2.0,1.0,2.0,6.0,0.0,1,1961.0,5.0,1326.0,1.0,1156.0,5.0,2.0,0.0,0.0,0.0
2920_01,0.0,0.0,2.0,23.0,0.0,1,1962.0,5.0,1383.0,0.0,1793.0,6.0,0.0,675.0,0.0,346.0
2925_01,2.0,0.0,2.0,43.0,0.0,1,1963.0,5.0,1386.0,0.0,1326.0,9.0,1.0,730.0,310.0,657.0
2925_02,2.0,1.0,0.0,23.0,0.0,1,1963.0,5.0,1386.0,0.0,1326.0,9.0,1.0,0.0,0.0,0.0
2926_01,2.0,0.0,2.0,43.0,0.0,0,1964.0,4.833280554828513,1304.9466608162459,0.47317540789695123,993.0,5.0,0.0,513.0,843.0,863.0
2927_01,2.0,1.0,0.0,41.0,0.0,1,1965.0,5.0,1389.0,0.0,1473.0,2.0,0.0,0.0,0.0,0.0
2928_01,1.0,0.0,0.0,54.0,1.0,0,1966.0,1.0,1729.0,0.0,1232.0,3.0,2.0,1310.0,1284.0,1579.0
2928_02,1.0,1.0,2.0,51.0,0.0,1,1966.0,1.0,1729.0,0.0,324.0,0.0,2.0,0.0,0.0,0.0
2928_03,1.0,1.0,2.0,44.0,0.0,1,1966.0,1.0,1729.0,0.0,1232.0,3.0,2.0,0.0,0.0,0.0
2929_01,0.0,1.0,1.0,48.0,0.0,1,1967.0,6.0,1228.0,1.0,1253.0,2.0,0.0,0.0,0.0,0.0
2930_01,0.0,0.0,2.0,45.0,0.0,0,1968.0,6.0,1236.0,0.0,1290.0,5.0,0.0,9.0,0.0,8.0
2934_01,0.0,0.0,1.0,20.0,0.0,0,1969.0,5.0,1328.0,1.0,1351.0,12.0,0.0,622.0,0.0,288.0
2935_01,1.0,0.0,2.0,33.0,0.0,0,1970.0,7.0,931.0,0.0,1542.157564974563,3.1834784311606117,0.0,28.0,2132.0,2047.0
2936_01,0.0,0.0,2.0,21.0,0.0,0,1971.0,6.0,1229.0,1.0,163.0,4.0,0.0,41.0,355.0,141.0
2938_01,1.0,1.0,2.0,68.0,0.0,1,1972.0,2.0,3.0,0.0,67.0,4.0,0.0,0.0,0.0,0.0
2940_01,0.0,0.0,1.0,23.0,0.0,1,1973.0,5.0,1393.0,0.0,356.0,16.0,0.0,607.0,12.0,282.0
2941_01,0.0,0.0,2.0,16.0,0.0,0,1974.0,6.0,1239.0,0.0,148.0,3.0,0.0,13.0,668.0,351.0
2942_01,0.0,0.0,2.0,35.0,0.0,0,1975.0,5.0,1329.0,1.0,2141.0,4.0,0.0,140.0,665.0,470.0
2943_01,0.0,1.0,2.0,22.0,0.0,0,1976.0,6.0,1240.0,0.0,155.0,10.0,0.0,0.0,0.0,0.0
2944_01,0.0,0.0,2.0,51.0,0.0,0,1977.0,5.0,1330.0,1.0,1405.0,7.0,3.0,19.0,709.0,396.0
2944_02,0.0,0.0,1.0,2.0,0.0,0,1977.0,6.0,1230.0,1.0,1405.0,7.0,3.0,0.0,0.0,0.0
2944_03,0.0,1.0,0.0,29.0,0.0,0,1977.0,6.0,1230.0,1.0,1405.0,7.0,3.0,0.0,0.0,0.0
2944_04,0.0,0.0,2.0,0.0,0.0,1,1977.0,6.0,1230.0,1.0,1405.0,7.0,3.0,0.0,0.0,0.0
2945_01,0.0,1.0,0.0,39.0,0.0,1,1978.0,6.0,1241.0,0.0,1353.0,9.0,0.0,0.0,0.0,0.0
2948_01,1.0,0.0,2.0,55.0,0.0,1,1979.0,2.0,134.0,1.0,1603.0,4.0,0.0,1306.0,1281.0,1571.0
2949_01,0.0,1.0,2.0,22.0,0.0,0,1980.0,6.0,1245.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0
2950_01,0.0,0.0,2.0,20.0,0.0,0,1981.0,5.0,1395.0,0.0,701.0,4.0,0.0,353.0,281.0,288.0
2953_01,0.35210131912738746,0.0,0.0,25.0,0.0,1,1982.0,4.0,839.0,0.0,1880.0,2.0,0.0,578.0,2.0,245.0
2954_01,0.0,0.0,0.0,18.0,0.0,1,1983.0,5.0,1397.0,0.0,874.0,6.0,0.0,101.0,483.0,254.0
2956_01,0.0,0.0,1.0,28.0,0.0,0,1984.0,6.0,1232.0,1.0,1018.0,2.0,0.0,140.0,1310.0,1035.0
2958_01,0.0,0.0,2.0,26.0,0.0,0,1985.0,5.0,1333.0,1.0,1481.0,2.0,0.0,4.0,1753.0,1451.0
2959_01,0.0,0.0,1.0,28.0,0.0,0,1986.0,5.0,1399.0,0.0,1333.16051584883,6.67588135351099,0.0,835.0,544.0,887.0
2960_01,0.0,0.0,2.0,54.0,0.0,0,1987.0,5.0,1334.0,1.0,346.0,4.0,0.0,1.1624833527059844,24.140233299745066,0.0
2961_01,0.0,0.0,2.0,56.0,0.0,0,1988.0,5.0,1400.0,0.0,1116.0,3.0,0.0,54.0,651.0,374.0
2962_01,2.0,0.0,2.0,25.0,0.0,0,1989.0,4.0,847.0,0.0,87.0,2.0,0.0,131.0,1051.0,774.0
2964_01,1.0,0.0,2.0,26.0,0.0,0,1990.0,0.0,1098.0,1.0,987.0,2.0,0.0,1863.0,1720.0,2230.0
2965_01,0.0,0.0,2.0,14.0,0.0,0,1991.0,5.0,1401.0,0.0,1380.0,5.0,0.0,640.0,235.0,540.0
2966_01,0.0,0.0,2.0,21.0,0.0,1,1992.0,4.0,854.0,0.0,79.0,1.0,0.0,667.0,82.0,419.0
2968_01,0.0,1.0,2.0,43.0,0.0,1,1993.0,6.0,1248.0,0.0,1888.0,2.0,0.0,0.0,0.0,0.0
2969_01,0.0,0.0,1.6273343645178897,37.0,0.0,0,1994.0,6.0,1249.0,0.0,1320.0,1.0,0.0,32.0,701.0,401.0
2970_01,0.0,0.0,2.0,30.219284170963153,0.0,0,1995.0,3.613885618739631,1074.7566576987997,0.3089432368131595,3.0,2.0,0.0,88.0,55.01164570046221,46.0
2971_01,1.0,0.0,2.0,38.0,0.0,1,1996.0,7.0,1042.0,0.0,1822.0,0.0,0.0,1525.0,29.0,1461.0
2972_01,0.0,0.0,2.0,14.0,0.0,1,1997.0,4.0,862.0,0.0,2215.0,10.0,0.0,1104.0,176.0,930.0
2975_01,0.0,0.0,1.0,20.0,0.0,0,1998.0,5.0,1336.0,1.0,959.0,4.0,0.0,524.0,10.0,203.0
2979_01,1.0,0.0,2.0,33.0,0.0,0,1999.0,1.0,1740.0,0.0,2089.0,1.0,0.0,0.0,0.0,0.0
2982_01,1.0,1.0,0.0,33.0,0.0,1,2000.0,1.0,124.0,1.0,2082.0,0.0,0.0,0.0,0.0,0.0
2983_01,0.0,0.0,2.0,13.0,0.0,1,2001.0,4.0,872.0,0.0,1350.0,2.0,0.0,31.0,735.0,433.0
2984_01,1.0,0.0,2.0,37.0,0.0,0,2002.0,3.0,1784.0,1.0,948.0,4.0,0.0,206.0,1906.0,1697.0
2986_01,2.0,0.0,2.0,15.0,0.0,0,2003.0,4.0,928.0,1.0,629.0,2.0,0.0,1422.0,2116.0,2168.0
2988_01,1.0,0.0,0.0,33.0,0.0,0,2004.0,0.0,1109.0,1.0,492.0,4.0,0.0,1018.0,2035.0,2010.0
2990_01,0.0,1.0,1.0,24.0,0.0,1,2005.0,6.0,1234.0,1.0,2098.0,3.0,0.0,0.0,0.0,0.0
2992_01,0.0,0.0,1.0,49.0,0.0,0,2006.0,5.0,1343.0,1.0,1939.0,5.0,0.0,60.808295467887724,615.0,287.0
2993_01,0.0,0.0,2.0,24.0,0.0,0,2007.0,5.0,1344.0,1.0,874.0,6.0,0.0,46.893874426237055,1487.0,1124.0
2994_01,0.0,0.0,2.0,24.0,0.0,0,2008.0,4.0,929.0,1.0,1797.0,5.0,0.0,14.0,702.0,385.0
2995_01,1.0,1.0,0.0,26.0,0.0,1,2009.0,1.0,1751.0,0.0,1736.0,2.0,1.0,0.0,0.0,0.0
2995_02,1.0,1.0,0.0,40.0,0.0,1,2009.0,1.0,1751.0,0.0,1736.0,2.0,1.0,0.0,0.0,0.0
2996_01,0.0,0.0,0.0,31.0,0.0,0,2010.0,5.0,1405.0,0.0,853.5596359069922,8.882440418393408,0.0,551.0,26.0,241.0
2998_01,1.0,0.0,1.6740058956145745,47.0,0.0,1,2011.0,2.0,145.0,1.0,1372.0,10.0,0.0,1759.0,372.0,1875.0
3000_01,0.0,0.0,2.0,19.0,0.0,0,2012.0,5.0,1406.0,0.0,1903.0,5.0,0.0,0.0,664.0,335.0
3001_01,1.0,0.0,0.0,38.0,1.0,0,2013.0,2.0,14.0,0.0,1836.0,2.0,1.0,1161.0,1968.0,1952.0
3001_02,1.0,0.0,0.0,33.0,0.0,1,2013.0,2.0,14.0,0.0,1836.0,2.0,1.0,1546.0,777.2577600403554,1489.0
3003_01,1.0,1.0,2.0,45.0,0.0,1,2014.0,2.0,156.0,1.0,1963.0,2.0,0.0,0.0,0.0,0.0
3004_01,0.0,1.0,2.0,1.0,0.0,1,2015.0,6.0,1235.0,1.0,417.0,2.0,1.0,0.0,0.0,0.0
3004_02,0.0,0.0,2.0,32.0,0.0,0,2015.0,5.0,1345.0,1.0,417.0,2.0,1.0,53.0,670.0,391.0
3005_01,2.0,1.0,2.0,70.0,0.0,1,2016.0,5.0,1346.0,1.0,712.0,1.0,0.0,0.0,0.0,0.0
3006_01,0.0,0.0,1.0,19.0,0.0,0,2017.0,6.0,1236.0,1.0,2195.0,7.0,0.0,0.0,681.0,352.0
3009_01,2.0,1.0,1.0,55.0,0.0,1,2018.0,4.0,888.0,0.0,380.0,2.0,0.0,0.0,0.0,0.0
3010_01,1.0,0.0,2.0,48.0,0.0,0,2019.0,1.0,1773.0,0.0,1600.0,4.0,0.0,1860.0,2142.0,2293.0
3012_01,0.0,0.0,2.0,66.0,0.0,0,2020.0,6.0,1237.0,1.0,229.0,7.0,0.0,48.053346901984774,1030.0,683.0
3013_01,0.9503309327250827,0.0,2.0,13.0,0.0,0,2021.0,5.0,1407.0,0.0,1355.0,4.0,0.0,248.0,308.153498820913,93.0
3014_01,1.0,0.0,0.0,40.0,0.0,0,2022.0,2.0,167.0,1.0,1437.0,1.0,0.0,1081.0,2094.0,2105.0
3015_01,0.0,0.0,2.0,35.0,0.0,1,2023.0,4.0,930.0,1.0,1592.0,1.0,0.0,1102.0,172.0,928.0
3018_01,0.0,0.0,2.0,32.0,0.0,0,2024.0,5.0,1409.0,0.0,928.0,4.0,0.0,51.0,568.0,289.0
3019_01,2.0,0.0,2.0,51.0,0.0,0,2025.0,4.0,901.0,0.0,1501.0,2.0,0.0,229.0,1400.0,1133.0
3020_01,1.0,0.0,2.0,37.0,0.0,0,2026.0,1.0,134.0,1.0,1344.0,0.0,0.0,212.0,2174.0,2143.0
3021_01,0.0,0.0,2.0,31.0,0.0,0,2027.0,6.0,1238.0,1.0,1903.0,5.0,1.0,287.0,511.0,474.0
3021_02,0.0,0.0,2.0,37.0,0.0,0,2027.0,5.0,1347.0,1.0,1903.0,5.0,1.0,6.0,1546.0,1192.0
3022_01,1.0,0.0,2.0,38.0,0.0,0,2028.0,2.0,25.0,0.0,1898.0,1.0,1.0,1592.0,1818.0,2018.0
3022_02,1.0,0.0,0.0,19.0,0.0,0,2028.0,2.0,25.0,0.0,1898.0,1.0,1.0,311.0,1812.0,1598.0
3023_01,2.0,1.0,2.0,33.0,0.0,1,2029.0,5.0,1410.0,0.0,186.0,4.0,0.0,0.0,0.0,0.0
3024_01,0.0,0.0,2.0,19.0,0.0,1,2030.0,5.0,1411.0,0.0,118.0,3.0,0.0,1219.0,173.0,1070.0
3025_01,0.0,0.0,2.0,31.0,0.0,1,2031.0,6.0,1239.0,1.0,1299.1197945827275,6.461242506901349,1.0,713.0,126.0,512.0
3025_02,0.0,0.0,2.0,43.0,0.0,0,2031.0,6.0,1239.0,1.0,708.0,4.0,1.0,8.0,623.0,303.0
3026_01,0.0,1.0,2.0,22.0,0.0,0,2032.0,6.0,1256.0,0.0,814.0,3.0,0.0,0.0,0.0,0.0
3027_01,0.0,1.0,2.0,24.0,0.0,0,2033.0,6.0,1257.0,0.0,713.0,5.0,0.0,0.0,0.0,0.0
3029_01,1.0,0.0,0.0,21.0,0.0,0,2034.0,2.0,36.0,0.0,593.0,4.0,1.0,850.0,1512.0,1441.0
3029_02,1.0,1.0,2.0,14.0,0.0,1,2034.0,2.0,36.0,0.0,593.0,4.0,1.0,0.0,0.0,0.0
3030_01,1.0,0.0,0.0,30.0,0.0,1,2035.0,1.0,1784.0,0.0,15.0,6.0,1.0,1428.0,1639.0,1812.0
3030_02,1.0,1.0,2.0,22.0,0.0,1,2035.0,1.0,1784.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0
3032_01,0.0,0.0,2.0,11.0,0.0,0,2036.0,6.0,1240.0,1.0,2196.0,7.0,3.0,0.0,0.0,0.0
3032_02,0.0,1.0,2.0,4.0,0.0,0,2036.0,6.0,1240.0,1.0,2196.0,7.0,3.0,0.0,0.0,0.0
3032_03,0.0,0.0,2.0,0.0,0.0,0,2036.0,6.0,1240.0,1.0,2196.0,7.0,3.0,0.0,0.0,0.0
